Date,INR vs USD
12/13/2006,44.68
12/14/2006,44.56
12/15/2006,44.54
12/18/2006,44.63
12/19/2006,44.61
12/20/2006,44.55
12/21/2006,44.51
12/22/2006,44.37
12/26/2006,44.32
12/27/2006,44.2
12/28/2006,44.14
12/29/2006,44.11
1/2/2007,44.13
1/3/2007,44.24
1/4/2007,44.16
1/5/2007,44.2
1/8/2007,44.32
1/9/2007,44.27
1/10/2007,44.44
1/11/2007,44.49
1/12/2007,44.43
1/16/2007,44.2
1/17/2007,44.09
1/18/2007,44.15
1/19/2007,44.15
1/22/2007,44.11
1/23/2007,44.14
1/24/2007,44.15
1/25/2007,44.15
1/26/2007,44.08
1/29/2007,44.13
1/30/2007,44.23
1/31/2007,44.07
2/1/2007,44.01
2/2/2007,44
2/5/2007,44.03
2/6/2007,44.03
2/7/2007,44.01
2/8/2007,43.98
2/9/2007,43.93
2/12/2007,44
2/13/2007,44.02
2/14/2007,44
2/15/2007,43.91
2/16/2007,43.87
2/20/2007,44.12
2/21/2007,44
2/22/2007,44.05
2/23/2007,44.08
2/26/2007,44.04
2/27/2007,44.21
2/28/2007,44.08
3/1/2007,44.11
3/2/2007,44.1
3/5/2007,44.43
3/6/2007,44.18
3/7/2007,44.18
3/8/2007,44.19
3/9/2007,44.07
3/12/2007,44.11
3/13/2007,44.08
3/14/2007,44.25
3/15/2007,44.19
3/16/2007,44.08
3/19/2007,44.04
3/20/2007,43.53
3/21/2007,43.28
3/22/2007,43.52
3/23/2007,43.56
3/26/2007,43.2
3/27/2007,43.03
3/28/2007,42.78
3/29/2007,43.45
3/30/2007,43.1
4/2/2007,43.05
4/3/2007,43.04
4/4/2007,42.84
4/5/2007,42.76
4/6/2007,42.74
4/9/2007,42.65
4/10/2007,42.65
4/11/2007,42.69
4/12/2007,42.65
4/13/2007,42.42
4/16/2007,41.75
4/17/2007,41.98
4/18/2007,42
4/19/2007,42.08
4/20/2007,41.7
4/23/2007,41.65
4/24/2007,40.75
4/25/2007,40.58
4/26/2007,40.56
4/27/2007,40.79
4/30/2007,41.04
5/1/2007,41
5/2/2007,41.04
5/3/2007,40.82
5/4/2007,40.58
5/7/2007,40.53
5/8/2007,40.64
5/9/2007,40.67
5/10/2007,41.04
5/11/2007,40.74
5/14/2007,40.59
5/15/2007,40.64
5/16/2007,40.58
5/17/2007,40.59
5/18/2007,40.36
5/21/2007,40.48
5/22/2007,40.14
5/23/2007,40.28
5/24/2007,40.43
5/25/2007,40.28
5/29/2007,40.19
5/30/2007,40.53
5/31/2007,40.36
6/1/2007,40.27
6/4/2007,40.5
6/5/2007,40.28
6/6/2007,40.41
6/7/2007,40.51
6/8/2007,40.82
6/11/2007,40.55
6/12/2007,40.48
6/13/2007,40.7
6/14/2007,40.66
6/15/2007,40.52
6/18/2007,40.5
6/19/2007,40.58
6/20/2007,40.59
6/21/2007,40.59
6/22/2007,40.55
6/25/2007,40.73
6/26/2007,40.9
6/27/2007,40.88
6/28/2007,40.8
6/29/2007,40.58
7/2/2007,40.42
7/3/2007,40.41
7/5/2007,40.34
7/6/2007,40.36
7/9/2007,40.37
7/10/2007,40.3
7/11/2007,40.31
7/12/2007,40.28
7/13/2007,40.26
7/16/2007,40.22
7/17/2007,40.23
7/18/2007,40.23
7/19/2007,40.26
7/20/2007,40.18
7/23/2007,40.12
7/24/2007,40.15
7/25/2007,40.24
7/26/2007,40.24
7/27/2007,40.38
7/30/2007,40.27
7/31/2007,40.18
8/1/2007,40.25
8/2/2007,40.36
8/3/2007,40.25
8/6/2007,40.25
8/7/2007,40.26
8/8/2007,40.29
8/9/2007,40.4
8/10/2007,40.45
8/13/2007,40.4
8/14/2007,40.8
8/15/2007,40.55
8/16/2007,41.15
8/17/2007,41.04
8/20/2007,40.91
8/21/2007,41.01
8/22/2007,40.77
8/23/2007,41
8/24/2007,40.9
8/27/2007,40.88
8/28/2007,41.1
8/29/2007,40.95
8/30/2007,41.02
8/31/2007,40.63
9/3/2007,40.63
9/4/2007,40.76
9/5/2007,40.81
9/6/2007,40.6
9/7/2007,40.4
9/10/2007,40.48
9/11/2007,40.36
9/12/2007,40.34
9/13/2007,40.25
9/14/2007,40.4
9/17/2007,40.52
9/18/2007,40.45
9/19/2007,39.81
9/20/2007,39.87
9/21/2007,39.84
9/24/2007,39.5
9/25/2007,39.55
9/26/2007,39.5
9/27/2007,39.65
9/28/2007,39.75
10/1/2007,39.7
10/2/2007,39.65
10/3/2007,39.38
10/4/2007,39.37
10/5/2007,39.47
10/8/2007,39.47
10/9/2007,38.48
10/10/2007,39.13
10/11/2007,39.2
10/12/2007,39.16
10/15/2007,39.29
10/16/2007,39.23
10/17/2007,39.35
10/18/2007,39.72
10/19/2007,39.6
10/22/2007,39.72
10/23/2007,39.48
10/24/2007,39.49
10/25/2007,39.35
10/26/2007,39.3
10/29/2007,39.32
10/30/2007,39.3
10/31/2007,39.26
11/1/2007,39.22
11/2/2007,39.25
11/5/2007,39.18
11/6/2007,39.23
11/7/2007,39.15
11/8/2007,39.13
11/9/2007,39.11
11/13/2007,39.22
11/14/2007,39.18
11/15/2007,39.18
11/16/2007,39.24
11/19/2007,39.23
11/20/2007,39.32
11/21/2007,39.29
11/22/2007,39.29
11/23/2007,39.65
11/26/2007,39.58
11/27/2007,39.68
11/28/2007,39.56
11/29/2007,39.65
11/30/2007,39.52
12/3/2007,39.39
12/4/2007,39.33
12/5/2007,39.31
12/6/2007,39.39
12/7/2007,39.36
12/10/2007,39.3
12/11/2007,39.31
12/12/2007,39.29
12/13/2007,39.29
12/14/2007,39.3
12/17/2007,39.49
12/18/2007,39.48
12/19/2007,39.55
12/20/2007,39.41
12/21/2007,39.3
12/24/2007,39.38
12/26/2007,39.38
12/27/2007,39.4
12/28/2007,39.43
12/31/2007,39.41
1/2/2008,39.41
1/3/2008,39.26
1/4/2008,39.15
1/7/2008,39.15
1/8/2008,39.13
1/9/2008,39.13
1/10/2008,39.27
1/11/2008,39.15
1/14/2008,39.14
1/15/2008,39.26
1/16/2008,39.29
1/17/2008,39.16
1/18/2008,39.2
1/22/2008,39.38
1/23/2008,39.55
1/24/2008,39.37
1/25/2008,39.33
1/28/2008,39.35
1/29/2008,39.28
1/30/2008,39.35
1/31/2008,39.31
2/1/2008,39.12
2/4/2008,39.13
2/5/2008,39.4
2/6/2008,39.49
2/7/2008,39.43
2/8/2008,39.61
2/11/2008,39.6
2/12/2008,39.56
2/13/2008,39.75
2/14/2008,39.57
2/15/2008,39.65
2/19/2008,39.91
2/20/2008,40.11
2/21/2008,39.83
2/22/2008,40.04
2/25/2008,39.9
2/26/2008,39.89
2/27/2008,39.68
2/28/2008,39.84
2/29/2008,39.96
3/3/2008,40.33
3/4/2008,40.27
3/5/2008,40.19
3/6/2008,40.13
3/7/2008,40.42
3/10/2008,40.39
3/11/2008,40.23
3/12/2008,40.02
3/13/2008,40.18
3/14/2008,40.4
3/17/2008,40.46
3/18/2008,40.2
3/19/2008,40
3/20/2008,40.32
3/21/2008,39.86
3/24/2008,40.03
3/25/2008,39.93
3/26/2008,39.96
3/27/2008,39.95
3/28/2008,39.76
3/31/2008,40.02
4/1/2008,39.88
4/2/2008,39.88
4/3/2008,39.94
4/4/2008,39.93
4/7/2008,39.96
4/8/2008,39.9
4/9/2008,39.91
4/10/2008,39.89
4/11/2008,39.84
4/14/2008,39.86
4/15/2008,39.83
4/16/2008,39.89
4/17/2008,39.79
4/18/2008,39.73
4/21/2008,39.92
4/22/2008,39.93
4/23/2008,40
4/24/2008,40.14
4/25/2008,40.13
4/28/2008,40.1
4/29/2008,40.37
4/30/2008,40.45
5/1/2008,40.58
5/2/2008,40.55
5/5/2008,40.45
5/6/2008,40.8
5/7/2008,41.3
5/8/2008,41.66
5/9/2008,41.55
5/12/2008,42
5/13/2008,42.08
5/14/2008,42.34
5/15/2008,42.6
5/16/2008,42.5
5/19/2008,42.46
5/20/2008,42.5
5/21/2008,42.77
5/22/2008,42.93
5/23/2008,42.68
5/27/2008,42.86
5/28/2008,42.75
5/29/2008,42.53
5/30/2008,42.15
6/2/2008,42.38
6/3/2008,42.5
6/4/2008,42.6
6/5/2008,42.82
6/6/2008,42.63
6/9/2008,42.85
6/10/2008,42.92
6/11/2008,42.65
6/12/2008,42.7
6/13/2008,42.86
6/16/2008,42.93
6/17/2008,42.86
6/18/2008,42.8
6/19/2008,42.91
6/20/2008,42.86
6/23/2008,42.97
6/24/2008,42.75
6/25/2008,42.73
6/26/2008,42.6
6/27/2008,42.78
6/30/2008,42.93
7/1/2008,43.23
7/2/2008,43.15
7/3/2008,43.17
7/7/2008,43.29
7/8/2008,43.23
7/9/2008,43.02
7/10/2008,42.94
7/11/2008,42.8
7/14/2008,42.8
7/15/2008,43.12
7/16/2008,43.05
7/17/2008,42.7
7/18/2008,42.66
7/21/2008,42.57
7/22/2008,42.65
7/23/2008,42.05
7/24/2008,42.1
7/25/2008,41.1
7/28/2008,42.52
7/29/2008,42.56
7/30/2008,42.28
7/31/2008,42.47
8/1/2008,42.26
8/4/2008,42.45
8/5/2008,42.15
8/6/2008,42.01
8/7/2008,42.05
8/8/2008,42.05
8/11/2008,42.06
8/12/2008,42.34
8/13/2008,42.55
8/14/2008,43
8/15/2008,42.8
8/18/2008,43.49
8/19/2008,43.51
8/20/2008,43.61
8/21/2008,43.43
8/22/2008,43.32
8/25/2008,43.68
8/26/2008,43.74
8/27/2008,43.62
8/28/2008,43.65
8/29/2008,43.25
9/2/2008,44.4
9/3/2008,43.95
9/4/2008,44.26
9/5/2008,44.63
9/8/2008,44.5
9/9/2008,44.83
9/10/2008,45.14
9/11/2008,45.46
9/12/2008,45.62
9/15/2008,45.93
9/16/2008,46.81
9/17/2008,46.16
9/18/2008,46.36
9/19/2008,45.71
9/22/2008,45.3
9/23/2008,45.65
9/24/2008,45.92
9/25/2008,46.08
9/26/2008,46.48
9/29/2008,46.49
9/30/2008,46.45
10/1/2008,46.47
10/2/2008,46.63
10/3/2008,47.01
10/6/2008,47.77
10/7/2008,47.78
10/8/2008,48
10/9/2008,48
10/10/2008,48.41
10/14/2008,47.93
10/15/2008,48.53
10/16/2008,48.88
10/17/2008,48.88
10/20/2008,48.96
10/21/2008,49.1
10/22/2008,49.25
10/23/2008,49.82
10/24/2008,49.96
10/27/2008,49.8
10/28/2008,49.57
10/29/2008,49.71
10/30/2008,49.68
10/31/2008,49.4
11/3/2008,48.61
11/4/2008,47.25
11/5/2008,47.28
11/6/2008,47.64
11/7/2008,47.54
11/10/2008,47.3
11/12/2008,49.2
11/13/2008,49
11/14/2008,48.78
11/17/2008,49.19
11/18/2008,49.51
11/19/2008,49.84
11/20/2008,50.12
11/21/2008,49.53
11/24/2008,49.94
11/25/2008,49.87
11/26/2008,49.18
11/28/2008,49.55
12/1/2008,49.94
12/2/2008,50.05
12/3/2008,49.92
12/4/2008,49.82
12/5/2008,49.6
12/8/2008,49.44
12/9/2008,49.28
12/10/2008,48.7
12/11/2008,48.19
12/12/2008,48.2
12/15/2008,47.62
12/16/2008,47.81
12/17/2008,47.5
12/18/2008,46.74
12/19/2008,47.05
12/22/2008,47.71
12/23/2008,48.66
12/24/2008,47.76
12/26/2008,48.42
12/29/2008,48.25
12/30/2008,48.05
12/31/2008,48.58
1/2/2009,48.25
1/5/2009,48.5
1/6/2009,48.5
1/7/2009,48.56
1/8/2009,48.45
1/9/2009,48.26
1/12/2009,48.78
1/13/2009,48.89
1/14/2009,48.75
1/15/2009,48.87
1/16/2009,48.62
1/20/2009,49.01
1/21/2009,49
1/22/2009,49.07
1/23/2009,49
1/26/2009,48.5
1/27/2009,48.85
1/28/2009,48.81
1/29/2009,48.49
1/30/2009,48.83
2/2/2009,48.84
2/3/2009,48.37
2/4/2009,48.68
2/5/2009,48.72
2/6/2009,48.61
2/9/2009,48.52
2/10/2009,48.68
2/11/2009,48.78
2/12/2009,48.7
2/13/2009,48.58
2/17/2009,49.6
2/18/2009,49.84
2/19/2009,49.73
2/20/2009,49.71
2/23/2009,49.46
2/24/2009,49.75
2/25/2009,49.95
2/26/2009,50.32
2/27/2009,50.88
3/2/2009,51.8
3/3/2009,51.96
3/4/2009,51.53
3/5/2009,51.6
3/6/2009,51.68
3/9/2009,51.91
3/10/2009,51.35
3/11/2009,50.98
3/12/2009,51.69
3/13/2009,51.54
3/16/2009,51.31
3/17/2009,51.42
3/18/2009,51.22
3/19/2009,50.21
3/20/2009,50.51
3/23/2009,50.38
3/24/2009,50.4
3/25/2009,50.5
3/26/2009,50.4
3/27/2009,50.46
3/30/2009,51.12
3/31/2009,50.87
4/1/2009,50.48
4/2/2009,50.22
4/3/2009,49.91
4/6/2009,50.01
4/7/2009,50
4/8/2009,50.28
4/9/2009,49.82
4/10/2009,49.78
4/13/2009,49.77
4/14/2009,49.62
4/15/2009,49.55
4/16/2009,49.63
4/17/2009,49.8
4/20/2009,49.78
4/21/2009,50.45
4/22/2009,50.2
4/23/2009,49.88
4/24/2009,49.69
4/27/2009,50.15
4/28/2009,50.47
4/29/2009,50.05
4/30/2009,49.7
5/1/2009,49.65
5/4/2009,49.75
5/5/2009,49.22
5/6/2009,49.4
5/7/2009,49.09
5/8/2009,49.13
5/11/2009,49.44
5/12/2009,49.21
5/13/2009,49.58
5/14/2009,49.65
5/15/2009,49.38
5/18/2009,47.58
5/19/2009,47.65
5/20/2009,47.3
5/21/2009,47.3
5/22/2009,46.95
5/26/2009,47.7
5/27/2009,47.61
5/28/2009,47.5
5/29/2009,47.11
6/1/2009,46.78
6/2/2009,46.84
6/3/2009,46.88
6/4/2009,47.19
6/5/2009,47.05
6/8/2009,47.5
6/9/2009,47.3
6/10/2009,47.18
6/11/2009,47.49
6/12/2009,47.6
6/15/2009,47.67
6/16/2009,47.61
6/17/2009,47.96
6/18/2009,48.18
6/19/2009,48
6/22/2009,48.5
6/23/2009,48.45
6/24/2009,48.4
6/25/2009,48.5
6/26/2009,48
6/29/2009,48
6/30/2009,47.74
7/1/2009,47.75
7/2/2009,47.9
7/3/2009,47.8
7/6/2009,48.5
7/7/2009,48.44
7/8/2009,48.8
7/9/2009,48.57
7/10/2009,48.76
7/13/2009,49.16
7/14/2009,48.955
7/15/2009,48.55
7/16/2009,48.61
7/17/2009,48.56
7/20/2009,48.1
7/21/2009,48.2
7/22/2009,48.45
7/23/2009,48.25
7/24/2009,48.16
7/27/2009,48.11
7/28/2009,48.2
7/29/2009,48.25
7/30/2009,48.35
7/31/2009,47.91
8/3/2009,47.4
8/4/2009,47.46
8/5/2009,47.27
8/6/2009,47.52
8/7/2009,47.72
8/10/2009,47.7
8/11/2009,47.88
8/12/2009,48.22
8/13/2009,48.11
8/14/2009,48.18
8/17/2009,48.82
8/18/2009,48.79
8/19/2009,48.7
8/20/2009,48.58
8/21/2009,48.43
8/24/2009,48.5
8/25/2009,48.755
8/26/2009,48.9
8/27/2009,48.81
8/28/2009,48.52
8/31/2009,48.83
9/1/2009,49.05
9/2/2009,48.88
9/3/2009,48.87
9/4/2009,48.86
9/8/2009,48.4
9/9/2009,48.33
9/10/2009,48.45
9/11/2009,48.39
9/14/2009,48.67
9/15/2009,48.5
9/16/2009,48.2
9/17/2009,48.1
9/18/2009,48.02
9/21/2009,47.95
9/22/2009,47.86
9/23/2009,47.9
9/24/2009,47.89
9/25/2009,47.93
9/28/2009,47.75
9/29/2009,48.05
9/30/2009,48.09
10/1/2009,47.72
10/2/2009,47.61
10/5/2009,47.39
10/6/2009,46.79
10/7/2009,46.58
10/8/2009,46.2
10/9/2009,46.44
10/13/2009,46.28
10/14/2009,46
10/15/2009,46.04
10/16/2009,46.2
10/19/2009,46.02
10/20/2009,46.24
10/21/2009,46.34
10/22/2009,46.59
10/23/2009,46.41
10/26/2009,46.68
10/27/2009,46.93
10/28/2009,47.16
10/29/2009,47.18
10/30/2009,46.9
11/2/2009,46.81
11/3/2009,47.37
11/4/2009,46.94
11/5/2009,46.93
11/6/2009,46.83
11/9/2009,46.36
11/10/2009,46.3
11/12/2009,46.6
11/13/2009,46.24
11/16/2009,46.06
11/17/2009,46.2
11/18/2009,46.2
11/19/2009,46.73
11/20/2009,46.63
11/23/2009,46.4
11/24/2009,46.31
11/25/2009,46.18
11/27/2009,46.55
11/30/2009,46.44
12/1/2009,46.21
12/2/2009,46.24
12/3/2009,46
12/4/2009,46.1
12/7/2009,46.45
12/8/2009,46.6
12/9/2009,46.51
12/10/2009,46.5
12/11/2009,46.47
12/14/2009,46.65
12/15/2009,46.7
12/16/2009,46.57
12/17/2009,46.85
12/18/2009,46.69
12/21/2009,46.8
12/22/2009,46.78
12/23/2009,46.8
12/24/2009,46.72
12/28/2009,46.44
12/29/2009,46.56
12/30/2009,46.56
12/31/2009,46.4
1/4/2010,46.27
1/5/2010,46.13
1/6/2010,45.72
1/7/2010,45.67
1/8/2010,45.5
1/11/2010,45.35
1/12/2010,45.6
1/13/2010,45.47
1/14/2010,45.55
1/15/2010,45.8
1/19/2010,45.84
1/20/2010,46.1
1/21/2010,46.1
1/22/2010,46.21
1/25/2010,46.06
1/27/2010,46.3
1/28/2010,46.35
1/29/2010,46.08
2/1/2010,46.27
2/2/2010,46.11
2/3/2010,45.97
2/4/2010,46.21
2/5/2010,46.72
2/8/2010,46.79
2/9/2010,46.49
2/10/2010,46.36
2/11/2010,46.39
2/12/2010,46.44
2/16/2010,45.99
2/17/2010,46
2/18/2010,46.2
2/19/2010,46.24
2/22/2010,46.15
2/23/2010,46.25
2/24/2010,46.27
2/25/2010,46.29
2/26/2010,46.05
3/1/2010,46.01
3/2/2010,46.01
3/3/2010,45.55
3/4/2010,45.82
3/5/2010,45.49
3/8/2010,45.5
3/9/2010,45.6
3/10/2010,45.35
3/11/2010,45.49
3/12/2010,45.48
3/15/2010,45.55
3/16/2010,45.45
3/17/2010,45.28
3/18/2010,45.45
3/19/2010,45.31
3/22/2010,45.52
3/23/2010,45.5
3/24/2010,45.4
3/25/2010,45.5
3/26/2010,45.16
3/29/2010,44.94
3/30/2010,45.06
3/31/2010,44.95
4/1/2010,44.79
4/2/2010,44.74
4/5/2010,44.39
4/6/2010,44.41
4/7/2010,44.44
4/8/2010,44.41
4/9/2010,44.1
4/12/2010,44.41
4/13/2010,44.4675
4/14/2010,44.2
4/15/2010,44.32
4/16/2010,44.3
4/19/2010,44.72
4/20/2010,44.5
4/21/2010,44.54
4/22/2010,44.52
4/23/2010,44.42
4/26/2010,44.33
4/27/2010,44.41
4/28/2010,44.54
4/29/2010,44.61
4/30/2010,44.2
5/3/2010,44.46
5/4/2010,44.62
5/5/2010,44.82
5/6/2010,45.29
5/7/2010,45.4
5/10/2010,44.84
5/11/2010,45.1
5/12/2010,45.08
5/13/2010,45
5/14/2010,45.2
5/17/2010,45.51
5/18/2010,45.51
5/19/2010,46.27
5/20/2010,46.8
5/21/2010,46.9
5/24/2010,46.97
5/25/2010,47.49
5/26/2010,47.1
5/27/2010,46.71
5/28/2010,46.31
6/1/2010,47.08
6/2/2010,46.89
6/3/2010,46.55
6/4/2010,46.85
6/7/2010,47.08
6/8/2010,46.82
6/9/2010,46.95
6/10/2010,46.89
6/11/2010,46.76
6/14/2010,46.4
6/15/2010,46.41
6/16/2010,46.43
6/17/2010,46.22
6/18/2010,45.96
6/21/2010,45.64
6/22/2010,46
6/23/2010,46.185
6/24/2010,46.4775
6/25/2010,46.36
6/28/2010,46.2
6/29/2010,46.4
6/30/2010,46.41
7/1/2010,46.59
7/2/2010,46.55
7/6/2010,46.76
7/7/2010,46.96
7/8/2010,46.865
7/9/2010,46.66
7/12/2010,46.66
7/13/2010,46.74
7/14/2010,46.71
7/15/2010,46.5
7/16/2010,46.7
7/19/2010,47.1
7/20/2010,47.23
7/21/2010,47.08
7/22/2010,47.12
7/23/2010,46.9
7/26/2010,47.04
7/27/2010,46.25
7/28/2010,46.7
7/29/2010,46.53
7/30/2010,46.35
8/2/2010,46.09
8/3/2010,46.11
8/4/2010,46.02
8/5/2010,46.06
8/6/2010,45.94
8/9/2010,46.07
8/10/2010,46.3
8/11/2010,46.66
8/12/2010,46.7
8/13/2010,46.61
8/16/2010,46.68
8/17/2010,46.6
8/18/2010,46.54
8/19/2010,46.35
8/20/2010,45.7
8/23/2010,46.5
8/24/2010,46.86
8/25/2010,46.87
8/26/2010,46.78
8/27/2010,46.8
8/30/2010,46.87
8/31/2010,47.02
9/1/2010,46.74
9/2/2010,46.65
9/3/2010,46.58
9/7/2010,46.82
9/8/2010,46.5
9/9/2010,46.3
9/10/2010,46.28
9/13/2010,46.26
9/14/2010,46.15
9/15/2010,46.23
9/16/2010,46.14
9/17/2010,45.88
9/20/2010,45.65
9/21/2010,45.59
9/22/2010,45.56
9/23/2010,45.56
9/24/2010,45.1
9/27/2010,44.94
9/28/2010,45.04
9/29/2010,44.8
9/30/2010,44.56
10/1/2010,44.41
10/4/2010,44.55
10/5/2010,44.46
10/6/2010,44.25
10/7/2010,44.21
10/8/2010,44.39
10/12/2010,44.55
10/13/2010,44.35
10/14/2010,44.05
10/15/2010,44.15
10/18/2010,44.26
10/19/2010,44.3
10/20/2010,44.25
10/21/2010,44.25
10/22/2010,44.52
10/25/2010,44.39
10/26/2010,44.54
10/27/2010,44.4
10/28/2010,44.36
10/29/2010,44.44
11/1/2010,44.36
11/2/2010,44
11/3/2010,44.38
11/4/2010,44.08
11/5/2010,43.9
11/8/2010,44.29
11/9/2010,44.25
11/10/2010,44.28
11/12/2010,44.78
11/15/2010,45.11
11/16/2010,45.51
11/17/2010,45.09
11/18/2010,45.14
11/19/2010,45.25
11/22/2010,45.48
11/23/2010,45.56
11/24/2010,45.72
11/26/2010,45.82
11/29/2010,45.8
11/30/2010,45.83
12/1/2010,45.29
12/2/2010,45.09
12/3/2010,44.9
12/6/2010,44.89
12/7/2010,44.7
12/8/2010,45
12/9/2010,45.13
12/10/2010,45.1
12/13/2010,45.18
12/14/2010,45.01
12/15/2010,45.38
12/16/2010,45.54
12/17/2010,45.16
12/20/2010,45.4
12/21/2010,45.19
12/22/2010,45.05
12/23/2010,45.06
12/27/2010,45.26
12/28/2010,45
12/29/2010,44.97
12/30/2010,44.8
1/3/2011,44.59
1/4/2011,44.9
1/5/2011,45.35
1/6/2011,45.15
1/7/2011,45.35
1/10/2011,45.36
1/11/2011,45.08
1/12/2011,45.02
1/13/2011,45.02
1/14/2011,45.41
1/18/2011,45.32
1/19/2011,45.5
1/20/2011,45.77
1/21/2011,45.58
1/24/2011,45.51
1/25/2011,45.7
1/26/2011,45.46
1/27/2011,45.68
1/28/2011,45.83
1/31/2011,45.92
2/1/2011,45.65
2/2/2011,45.55
2/3/2011,45.66
2/4/2011,45.6
2/7/2011,45.35
2/8/2011,45.15
2/9/2011,45.36
2/10/2011,45.64
2/11/2011,45.6
2/14/2011,45.44
2/15/2011,45.41
2/16/2011,45.4
2/17/2011,45.25
2/18/2011,45.1
2/22/2011,45.15
2/23/2011,45.06
2/24/2011,45.4
2/25/2011,45.26
2/28/2011,45.18
3/1/2011,44.82
3/2/2011,44.81
3/3/2011,45.04
3/4/2011,44.89
3/7/2011,44.95
3/8/2011,45.03
3/9/2011,44.88
3/10/2011,45.17
3/11/2011,45.24
3/14/2011,44.99
3/15/2011,45.22
3/16/2011,45
3/17/2011,45.12
3/18/2011,45.06
3/21/2011,44.98
3/22/2011,44.95
3/23/2011,44.8
3/24/2011,44.69
3/25/2011,44.6
3/28/2011,44.8
3/29/2011,44.7
3/30/2011,44.75
3/31/2011,44.54
4/1/2011,44.44
4/4/2011,44.3
4/5/2011,44.3
4/6/2011,44.06
4/7/2011,44.18
4/8/2011,44.05
4/11/2011,44.33
4/12/2011,44.17
4/13/2011,44.46
4/14/2011,44.39
4/15/2011,44.26
4/18/2011,44.36
4/19/2011,44.49
4/20/2011,44.33
4/21/2011,44.26
4/22/2011,44.36
4/25/2011,44.41
4/26/2011,44.51
4/27/2011,44
4/28/2011,44.42
4/29/2011,44.24
5/2/2011,44.27
5/3/2011,44.47
5/4/2011,44.35
5/5/2011,44.76
5/6/2011,44.72
5/9/2011,44.68
5/10/2011,44.75
5/11/2011,44.59
5/12/2011,44.98
5/13/2011,44.86
5/16/2011,45.15
5/17/2011,45.13
5/18/2011,45.06
5/19/2011,44.9
5/20/2011,44.99
5/23/2011,45.22
5/24/2011,45.21
5/25/2011,45.32
5/26/2011,45.33
5/27/2011,45.17
5/31/2011,45.04
6/1/2011,44.84
6/2/2011,44.86
6/3/2011,44.82
6/6/2011,44.78
6/7/2011,44.67
6/8/2011,44.72
6/9/2011,44.64
6/10/2011,44.72
6/13/2011,44.85
6/14/2011,44.74
6/15/2011,44.79
6/16/2011,44.88
6/17/2011,44.76
6/20/2011,44.92
6/21/2011,44.84
6/22/2011,44.82
6/23/2011,44.89
6/24/2011,44.99
6/27/2011,44.94
6/28/2011,45
6/29/2011,44.78
6/30/2011,44.59
7/1/2011,44.62
7/5/2011,44.35
7/6/2011,44.48
7/7/2011,44.32
7/8/2011,44.41
7/11/2011,44.48
7/12/2011,44.6
7/13/2011,44.52
7/14/2011,44.5
7/15/2011,44.51
7/18/2011,44.6
7/19/2011,44.48
7/20/2011,44.44
7/21/2011,44.4
7/22/2011,44.34
7/25/2011,44.39
7/26/2011,44.1
7/27/2011,44.15
7/28/2011,44.03
7/29/2011,44.2
8/1/2011,44.06
8/2/2011,44.26
8/3/2011,44.31
8/4/2011,44.56
8/5/2011,44.73
8/8/2011,45
8/9/2011,45.2
8/10/2011,45.25
8/11/2011,45.29
8/12/2011,45.39
8/15/2011,45.23
8/16/2011,45.25
8/17/2011,45.3
8/18/2011,45.71
8/19/2011,45.66
8/22/2011,45.56
8/23/2011,45.62
8/24/2011,45.89
8/25/2011,46.04
8/26/2011,46.15
8/29/2011,45.95
8/30/2011,46.01
8/31/2011,45.79
9/1/2011,45.66
9/2/2011,45.74
9/6/2011,46
9/7/2011,46.07
9/8/2011,46.2
9/9/2011,46.64
9/12/2011,47.22
9/13/2011,47.49
9/14/2011,47.58
9/15/2011,47.54
9/16/2011,47.27
9/19/2011,47.72
9/20/2011,47.93
9/21/2011,48.32
9/22/2011,49.47
9/23/2011,49.34
9/26/2011,49.47
9/27/2011,48.92
9/28/2011,48.94
9/29/2011,48.93
9/30/2011,49.05
10/3/2011,49.09
10/4/2011,49.3
10/5/2011,49.24
10/6/2011,49.18
10/7/2011,48.89
10/11/2011,49.24
10/12/2011,48.95
10/13/2011,49.22
10/14/2011,48.89
10/17/2011,49.03
10/18/2011,49.33
10/19/2011,49.17
10/20/2011,49.86
10/21/2011,49.82
10/24/2011,49.72
10/25/2011,49.41
10/26/2011,49.4
10/27/2011,49
10/28/2011,48.63
10/31/2011,48.67
11/1/2011,49.26
11/2/2011,49.1
11/3/2011,49.04
11/4/2011,48.99
11/7/2011,48.94
11/8/2011,49.39
11/9/2011,50.05
11/10/2011,49.98
11/14/2011,50.37
11/15/2011,50.62
11/16/2011,50.66
11/17/2011,50.95
11/18/2011,51.23
11/21/2011,52.06
11/22/2011,52.48
11/23/2011,52.26
11/25/2011,52.23
11/28/2011,51.94
11/29/2011,51.9
11/30/2011,52.12
12/1/2011,51.36
12/2/2011,50.5
12/5/2011,51.31
12/6/2011,51.23
12/7/2011,51.62
12/8/2011,51.7
12/9/2011,51.87
12/12/2011,52.6
12/13/2011,53.09
12/14/2011,53.71
12/15/2011,53.55
12/16/2011,52.49
12/19/2011,52.69
12/20/2011,52.76
12/21/2011,52.39
12/22/2011,52.56
12/23/2011,52.78
12/27/2011,52.93
12/28/2011,52.88
12/29/2011,53
12/30/2011,53.01
1/3/2012,53.11
1/4/2012,52.85
1/5/2012,52.89
1/6/2012,52.67
1/9/2012,52.39
1/10/2012,51.59
1/11/2012,51.78
1/12/2012,51.51
